FileName,Rec_1,Rec_2,Rec_3,RunTimeSeconds
SVDB_867_test.csv,OmniAnomaly,PCA,MCD,0.8882749080657959
SVDB_868_test.csv,OmniAnomaly,PCA,MCD,1.1747808456420898
SVDB_869_test.csv,OmniAnomaly,PCA,KMeansAD,0.7228689193725586
SVDB_870_test.csv,OmniAnomaly,PCA,MCD,0.7722280025482178
SVDB_871_test.csv,OmniAnomaly,PCA,KMeansAD,0.7687160968780518
SVDB_872_test.csv,OmniAnomaly,PCA,MCD,0.7140159606933594
SVDB_873_test.csv,OmniAnomaly,PCA,MCD,0.733767032623291
SVDB_874_test.csv,OmniAnomaly,PCA,MCD,0.7543549537658691
SVDB_875_test.csv,OmniAnomaly,PCA,MCD,0.7096719741821289
SVDB_876_test.csv,PCA,KMeansAD,ALLM4TS,0.715141773223877
SVDB_877_test.csv,PCA,KMeansAD,ALLM4TS,0.7684741020202637
SVDB_878_test.csv,OmniAnomaly,PCA,MCD,0.7305660247802734
SVDB_879_test.csv,OmniAnomaly,PCA,MCD,0.7470548152923584
SVDB_880_test.csv,OmniAnomaly,PCA,MCD,0.7005300521850586
SVDB_881_test.csv,OmniAnomaly,PCA,KMeansAD,0.758721113204956
SVDB_882_test.csv,OmniAnomaly,PCA,MCD,0.72344207763671875
SVDB_883_test.csv,OmniAnomaly,PCA,MCD,0.7184560298919678
SVDB_884_test.csv,OmniAnomaly,PCA,MCD,0.7269861698150635
SVDB_885_test.csv,OmniAnomaly,PCA,MCD,0.7540929317474365
SVDB_886_test.csv,OmniAnomaly,PCA,MCD,0.7262399196624756
SVDB_887_test.csv,OmniAnomaly,PCA,KMeansAD,0.7535250186920166
SVDB_888_test.csv,OmniAnomaly,PCA,KMeansAD,0.741459846496582
SVDB_889_test.csv,OmniAnomaly,MCD,PCA,0.7600209712982178
SVDB_890_test.csv,OmniAnomaly,PCA,MCD,0.746973991394043
SVDB_891_test.csv,OmniAnomaly,PCA,MCD,0.7331039905548096
SVDB_892_test.csv,OmniAnomaly,PCA,MCD,0.6686148643493652
SVDB_893_test.csv,OmniAnomaly,PCA,MCD,0.7700629234313965
SVDB_894_test.csv,OmniAnomaly,PCA,MCD,0.7833089828491211
swan_sf_test.csv,OmniAnomaly,PCA,MCD,9.944022178649902
